Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Stress Index,Temp Diff [K],Temp_Diff_x_Wear,Speed_x_Torque,Machine failure,TWF,HDF,PWF,OSF,RNF,is_anomaly
298.8,310.0,1412,46.3,107,4954.099999999999,11.199999999999989,1198.3999999999987,65375.6,0,0,0,0,0,0,0
298.7,309.8,1546,40.9,109,4458.099999999999,11.100000000000023,1209.9000000000024,63231.399999999994,0,0,0,0,0,0,0
298.7,309.8,1365,50.5,111,5605.5,11.100000000000023,1232.1000000000026,68932.5,0,0,0,0,0,0,0
298.6,309.8,1544,30.2,113,3412.6,11.199999999999989,1265.5999999999988,46628.799999999996,0,0,0,0,0,0,0
298.6,309.8,1419,44.9,115,5163.5,11.199999999999989,1287.9999999999986,63713.1,0,0,0,0,0,0,0
298.6,309.8,1497,41.6,118,4908.8,11.199999999999989,1321.5999999999985,62275.200000000004,0,0,0,0,0,0,0
298.5,309.7,1437,42.6,120,5112.0,11.199999999999989,1343.9999999999986,61216.200000000004,0,0,0,0,0,0,0
298.5,309.6,1421,53.6,122,6539.2,11.100000000000023,1354.2000000000028,76165.6,0,0,0,0,0,0,0
298.5,309.6,1438,44.5,124,5518.0,11.100000000000023,1376.4000000000028,63991.0,0,0,0,0,0,0,0
298.5,309.5,1315,48.9,127,6210.3,11.0,1397.0,64303.5,0,0,0,0,0,0,0
298.5,309.5,1366,61.9,130,8047.0,11.0,1430.0,84555.4,0,0,0,0,0,0,0
298.4,309.5,1519,35.4,133,4708.2,11.100000000000023,1476.300000000003,53772.6,0,0,0,0,0,0,0
298.4,309.5,1692,28.3,136,3848.8,11.100000000000023,1509.600000000003,47883.6,0,0,0,0,0,0,0
298.3,309.4,1570,35.6,138,4912.8,11.099999999999966,1531.7999999999952,55892.0,0,0,0,0,0,0,0
298.3,309.4,1568,35.8,140,5012.0,11.099999999999966,1553.9999999999952,56134.399999999994,0,0,0,0,0,0,0
298.2,309.3,1355,43.8,142,6219.599999999999,11.100000000000023,1576.2000000000032,59348.99999999999,0,0,0,0,0,0,0
298.2,309.3,2056,18.7,144,2692.7999999999997,11.100000000000023,1598.4000000000033,38447.2,0,0,0,0,0,0,0
298.2,309.2,1332,60.2,147,8849.4,11.0,1617.0,80186.40000000001,0,0,0,0,0,0,0
298.1,309.1,1448,52.5,150,7875.0,11.0,1650.0,76020.0,0,0,0,0,0,0,0
298.0,308.9,1578,35.6,153,5446.8,10.899999999999977,1667.6999999999966,56176.8,0,0,0,0,0,0,0
298.0,309.0,1562,39.2,155,6076.0,11.0,1705.0,61230.4,0,0,0,0,0,0,0
298.1,309.0,1976,19.3,158,3049.4,10.899999999999977,1722.1999999999964,38136.8,0,0,0,0,0,0,0
298.2,309.2,1524,34.6,161,5570.6,11.0,1771.0,52730.4,0,0,0,0,0,0,0
298.2,309.1,1429,48.5,164,7954.0,10.900000000000034,1787.6000000000056,69306.5,0,0,0,0,0,0,0
298.2,309.1,1568,36.3,166,6025.799999999999,10.900000000000034,1809.4000000000055,56918.399999999994,0,0,0,0,0,0,0
298.2,309.0,1723,26.6,168,4468.8,10.800000000000011,1814.400000000002,45831.8,0,0,0,0,0,0,0
298.2,309.0,1341,43.8,171,7489.799999999999,10.800000000000011,1846.800000000002,58735.799999999996,0,0,0,0,0,0,0
298.1,308.9,1353,46.2,173,7992.6,10.799999999999955,1868.3999999999921,62508.600000000006,0,0,0,0,0,0,0
298.0,308.7,1479,58.5,176,10296.0,10.699999999999989,1883.199999999998,86521.5,1,0,0,1,0,0,0
298.0,308.8,1496,44.9,179,8037.099999999999,10.800000000000011,1933.200000000002,67170.4,0,0,0,0,0,0,0
298.0,308.7,1377,48.5,181,8778.5,10.699999999999989,1936.699999999998,66784.5,0,0,0,0,0,0,0
297.9,308.5,1383,44.6,184,8206.4,10.600000000000023,1950.4000000000042,61681.8,0,0,0,0,0,0,0
298.0,308.7,1268,69.4,189,13116.6,10.699999999999989,2022.299999999998,87999.20000000001,1,0,0,1,1,0,1
298.0,308.7,1629,34.3,191,6551.299999999999,10.699999999999989,2043.6999999999978,55874.7,0,0,0,0,0,0,0
298.0,308.8,1790,27.2,193,5249.599999999999,10.800000000000011,2084.4000000000024,48688.0,0,0,0,0,0,0,0
298.1,308.8,2206,16.3,195,3178.5,10.699999999999989,2086.4999999999977,35957.8,0,0,0,0,0,0,1
298.0,308.7,2101,17.4,198,3445.2,10.699999999999989,2118.5999999999976,36557.399999999994,0,0,0,0,0,0,1
298.0,308.7,1436,48.2,201,9688.2,10.699999999999989,2150.6999999999975,69215.2,0,0,0,0,0,0,0
298.0,308.7,1462,48.2,204,9832.800000000001,10.699999999999989,2182.7999999999975,70468.40000000001,0,0,0,0,0,0,0
298.0,308.7,1771,26.2,206,5397.2,10.699999999999989,2204.1999999999975,46400.2,0,0,0,0,0,0,0
298.0,308.7,1506,47.0,208,9776.0,10.699999999999989,2225.5999999999976,70782.0,0,0,0,0,0,0,0
298.0,308.7,1626,36.7,210,7707.000000000001,10.699999999999989,2246.9999999999977,59674.200000000004,0,0,0,0,0,0,0
298.0,308.8,1610,33.7,212,7144.400000000001,10.800000000000011,2289.600000000002,54257.00000000001,0,0,0,0,0,0,0
298.0,308.6,1376,55.7,214,11919.800000000001,10.600000000000023,2268.400000000005,76643.2,0,0,0,0,0,0,0
298.0,308.6,1507,37.3,217,8094.099999999999,10.600000000000023,2300.200000000005,56211.1,0,0,0,0,0,0,0
298.0,308.5,1429,37.7,220,8294.0,10.5,2310.0,53873.3,1,1,0,0,0,0,0
298.1,308.7,1547,38.9,0,0.0,10.599999999999966,0.0,60178.299999999996,0,0,0,0,0,0,0
298.1,308.7,1642,30.3,3,90.9,10.599999999999966,31.799999999999898,49752.6,0,0,0,0,0,0,0
298.0,308.7,1503,36.3,5,181.5,10.699999999999989,53.49999999999994,54558.899999999994,0,0,0,0,0,0,0
298.1,308.7,1568,32.9,10,329.0,10.599999999999966,105.99999999999966,51587.2,0,0,0,0,0,0,0
298.1,308.8,1628,37.6,12,451.20000000000005,10.699999999999989,128.39999999999986,61212.8,0,0,0,0,0,0,0
298.2,308.9,1614,35.5,15,532.5,10.699999999999989,160.49999999999983,57297.0,0,0,0,0,0,0,0
298.2,308.9,1278,54.0,18,972.0,10.699999999999989,192.5999999999998,69012.0,0,0,0,0,0,0,0
298.2,308.9,1408,38.8,20,776.0,10.699999999999989,213.99999999999977,54630.399999999994,0,0,0,0,0,0,0
298.2,309.0,1371,55.7,23,1281.1000000000001,10.800000000000011,248.40000000000026,76364.7,0,0,0,0,0,0,0
298.2,308.9,1512,38.5,28,1078.0,10.699999999999989,299.5999999999997,58212.0,0,0,0,0,0,0,0
298.3,309.1,1472,40.1,31,1243.1000000000001,10.800000000000011,334.80000000000035,59027.200000000004,0,0,0,0,0,0,0
298.2,308.9,1585,34.3,33,1131.8999999999999,10.699999999999989,353.0999999999996,54365.49999999999,0,0,0,0,0,0,0
298.2,309.0,1562,37.7,36,1357.2,10.800000000000011,388.8000000000004,58887.4,0,0,0,0,0,0,0
298.3,309.0,1519,36.9,41,1512.8999999999999,10.699999999999989,438.69999999999953,56051.1,0,0,0,0,0,0,0
298.2,309.0,1601,35.8,43,1539.3999999999999,10.800000000000011,464.4000000000005,57315.799999999996,0,0,0,0,0,0,0
298.2,309.0,2449,13.8,45,621.0,10.800000000000011,486.0000000000005,33796.200000000004,0,0,0,0,0,0,1
298.1,309.0,1787,27.6,47,1297.2,10.899999999999977,512.2999999999989,49321.200000000004,0,0,0,0,0,0,0
298.1,309.1,1425,44.5,49,2180.5,11.0,539.0,63412.5,0,0,0,0,0,0,0
298.1,309.0,1559,34.0,54,1836.0,10.899999999999977,588.5999999999988,53006.0,0,0,0,0,0,0,0
298.1,309.0,1557,36.0,56,2016.0,10.899999999999977,610.3999999999987,56052.0,0,0,0,0,0,0,0
298.1,309.0,1497,40.5,58,2349.0,10.899999999999977,632.1999999999987,60628.5,0,0,0,0,0,0,0
298.1,309.0,1438,41.4,60,2484.0,10.899999999999977,653.9999999999986,59533.2,0,0,0,0,0,0,0
298.1,308.9,1417,39.2,65,2548.0,10.799999999999955,701.999999999997,55546.4,0,0,0,0,0,0,0
298.0,308.9,1339,51.4,68,3495.2,10.899999999999977,741.1999999999985,68824.59999999999,0,0,0,0,0,0,0
298.0,308.8,1757,29.1,71,2066.1,10.800000000000011,766.8000000000009,51128.700000000004,0,0,0,0,0,0,0
298.0,308.8,1581,36.1,73,2635.3,10.800000000000011,788.4000000000008,57074.100000000006,0,0,0,0,0,0,0
298.2,308.9,1326,54.4,75,4080.0,10.699999999999989,802.4999999999991,72134.4,0,0,0,0,0,0,0
298.4,309.1,1467,39.6,78,3088.8,10.700000000000045,834.6000000000035,58093.200000000004,0,0,0,0,0,0,0
298.4,309.1,1798,29.6,81,2397.6,10.700000000000045,866.7000000000037,53220.8,0,0,0,0,0,0,0
298.5,309.2,1449,46.4,83,3851.2,10.699999999999989,888.099999999999,67233.59999999999,0,0,0,0,0,0,0
298.4,309.1,1525,39.3,86,3379.7999999999997,10.700000000000045,920.2000000000039,59932.49999999999,0,0,0,0,0,0,0
298.4,309.0,2304,15.1,89,1343.8999999999999,10.600000000000023,943.400000000002,34790.4,0,0,0,0,0,0,1
298.3,308.9,1379,54.7,91,4977.7,10.599999999999966,964.599999999997,75431.3,0,0,0,0,0,0,0
298.4,308.9,1628,34.9,93,3245.7,10.5,976.5,56817.2,0,0,0,0,0,0,0
298.4,309.0,1474,52.7,95,5006.5,10.600000000000023,1007.0000000000022,77679.8,0,0,0,0,0,0,0
298.4,309.0,1544,38.8,97,3763.6,10.600000000000023,1028.200000000002,59907.2,0,0,0,0,0,0,0
298.4,308.9,1391,48.4,100,4840.0,10.5,1050.0,67324.4,0,0,0,0,0,0,0
298.3,308.9,1348,55.5,102,5661.0,10.599999999999966,1081.1999999999966,74814.0,0,0,0,0,0,0,0
298.3,308.8,1349,52.1,104,5418.400000000001,10.5,1092.0,70282.90000000001,0,0,0,0,0,0,0
298.4,308.9,1706,29.5,107,3156.5,10.5,1123.5,50327.0,0,0,0,0,0,0,0
298.4,308.9,1638,32.4,109,3531.6,10.5,1144.5,53071.2,0,0,0,0,0,0,0
298.4,308.8,1458,40.1,111,4451.1,10.400000000000034,1154.4000000000037,58465.8,0,0,0,0,0,0,0
298.5,308.9,1781,27.8,113,3141.4,10.399999999999977,1175.1999999999975,49511.8,0,0,0,0,0,0,0
298.5,308.8,1332,59.1,115,6796.5,10.300000000000011,1184.5000000000014,78721.2,0,0,0,0,0,0,0
298.4,308.7,1584,31.7,117,3708.9,10.300000000000011,1205.1000000000013,50212.799999999996,0,0,0,0,0,0,0
298.4,308.6,1491,42.0,120,5040.0,10.200000000000045,1224.0000000000055,62622.0,0,0,0,0,0,0,0
298.4,308.5,1398,47.1,122,5746.2,10.100000000000023,1232.2000000000028,65845.8,0,0,0,0,0,0,0
298.3,308.4,1585,30.6,127,3886.2000000000003,10.099999999999966,1282.6999999999957,48501.0,0,0,0,0,0,0,0
298.2,308.3,1476,43.5,129,5611.5,10.100000000000023,1302.9000000000028,64206.0,0,0,0,0,0,0,0
298.2,308.3,1458,41.8,132,5517.599999999999,10.100000000000023,1333.200000000003,60944.399999999994,0,0,0,0,0,0,0
298.2,308.4,1510,39.9,134,5346.599999999999,10.199999999999989,1366.7999999999984,60249.0,0,0,0,0,0,0,0
298.2,308.4,1388,53.8,137,7370.599999999999,10.199999999999989,1397.3999999999985,74674.4,0,0,0,0,0,0,0
298.2,308.3,2216,16.8,139,2335.2000000000003,10.100000000000023,1403.9000000000033,37228.8,0,0,0,0,0,0,1
298.2,308.3,1402,51.0,141,7191.0,10.100000000000023,1424.100000000003,71502.0,0,0,0,0,0,0,0
298.0,308.2,2090,19.0,143,2717.0,10.199999999999989,1458.5999999999983,39710.0,0,0,0,0,0,0,0
298.0,308.2,1459,42.1,146,6146.6,10.199999999999989,1489.1999999999985,61423.9,0,0,0,0,0,0,0
298.0,308.1,1403,44.8,148,6630.4,10.100000000000023,1494.8000000000034,62854.399999999994,0,0,0,0,0,0,0
298.1,308.2,1521,39.3,151,5934.299999999999,10.099999999999966,1525.099999999995,59775.299999999996,0,0,0,0,0,0,0
298.2,308.2,1407,47.1,153,7206.3,10.0,1530.0,66269.7,0,0,0,0,0,0,0
298.1,308.2,1654,35.3,155,5471.5,10.099999999999966,1565.4999999999948,58386.2,0,0,0,0,0,0,0
298.2,308.4,1452,43.5,158,6873.0,10.199999999999989,1611.599999999998,63162.0,0,0,0,0,0,0,0
298.3,308.4,1528,37.3,160,5968.0,10.099999999999966,1615.9999999999945,56994.399999999994,0,0,0,0,0,0,0
298.2,308.3,1230,59.6,162,9655.2,10.100000000000023,1636.2000000000037,73308.0,0,0,0,0,0,0,0
298.2,308.2,1466,42.4,164,6953.599999999999,10.0,1640.0,62158.4,0,0,0,0,0,0,0
298.2,308.2,1478,50.1,166,8316.6,10.0,1660.0,74047.8,0,0,0,0,0,0,0
298.2,308.3,2057,18.0,168,3024.0,10.100000000000023,1696.8000000000038,37026.0,0,0,0,0,0,0,0
298.3,308.4,1490,41.7,170,7089.000000000001,10.099999999999966,1716.999999999994,62133.00000000001,0,0,0,0,0,0,0
298.3,308.4,1484,43.4,172,7464.8,10.099999999999966,1737.1999999999941,64405.6,0,0,0,0,0,0,0
298.3,308.4,1593,37.0,174,6438.0,10.099999999999966,1757.3999999999942,58941.0,0,0,0,0,0,0,0
298.3,308.3,1444,43.8,176,7708.799999999999,10.0,1760.0,63247.2,0,0,0,0,0,0,0
298.3,308.4,1444,47.5,178,8455.0,10.099999999999966,1797.7999999999938,68590.0,0,0,0,0,0,0,0
298.2,308.3,1560,33.0,181,5973.0,10.100000000000023,1828.100000000004,51480.0,0,0,0,0,0,0,0
298.1,308.3,1530,42.0,184,7728.0,10.199999999999989,1876.799999999998,64260.0,0,0,0,0,0,0,0
298.2,308.4,1310,61.0,189,11529.0,10.199999999999989,1927.799999999998,79910.0,1,0,0,0,1,0,0
298.2,308.3,1639,33.3,191,6360.299999999999,10.100000000000023,1929.1000000000045,54578.7,0,0,0,0,0,0,0
298.2,308.3,1400,48.7,194,9447.800000000001,10.100000000000023,1959.4000000000044,68180.0,0,0,0,0,0,0,0
298.3,308.4,1486,44.2,196,8663.2,10.099999999999966,1979.5999999999933,65681.2,0,0,0,0,0,0,0
298.2,308.3,1448,43.3,199,8616.699999999999,10.100000000000023,2009.9000000000046,62698.399999999994,0,0,0,0,0,0,0
298.2,308.3,1688,32.0,202,6464.0,10.100000000000023,2040.2000000000046,54016.0,0,0,0,0,0,0,0
298.1,308.3,1453,41.5,204,8466.0,10.199999999999989,2080.7999999999975,60299.5,0,0,0,0,0,0,0
298.2,308.4,1497,37.7,207,7803.900000000001,10.199999999999989,2111.399999999998,56436.9,0,0,0,0,0,0,0
298.2,308.4,1355,49.4,209,10324.6,10.199999999999989,2131.7999999999975,66937.0,0,0,0,0,0,0,0
298.1,308.4,1592,38.2,211,8060.200000000001,10.299999999999955,2173.29999999999,60814.4,0,0,0,0,0,0,0
298.0,308.3,1544,34.7,213,7391.1,10.300000000000011,2193.9000000000024,53576.8,0,0,0,0,0,0,0
298.0,308.2,1373,51.2,215,11008.0,10.199999999999989,2192.9999999999977,70297.6,0,0,0,0,0,0,0
298.0,308.2,1365,52.9,218,11532.199999999999,10.199999999999989,2223.5999999999976,72208.5,1,0,0,0,1,0,0
298.0,308.1,1877,24.3,0,0.0,10.100000000000023,0.0,45611.1,0,0,0,0,0,0,0
297.9,308.1,1531,40.8,2,81.6,10.200000000000045,20.40000000000009,62464.799999999996,0,0,0,0,0,0,0
297.9,308.0,1501,36.7,4,146.8,10.100000000000023,40.40000000000009,55086.700000000004,0,0,0,0,0,0,0
297.9,308.0,1490,46.2,6,277.20000000000005,10.100000000000023,60.600000000000136,68838.0,0,0,0,0,0,0,0
297.8,307.8,1543,43.7,8,349.6,10.0,80.0,67429.1,0,0,0,0,0,0,0
297.8,307.8,1597,38.2,11,420.20000000000005,10.0,110.0,61005.4,0,0,0,0,0,0,0
297.8,307.9,1600,33.5,13,435.5,10.099999999999966,131.29999999999956,53600.0,0,0,0,0,0,0,0
297.8,307.8,1622,32.1,18,577.8000000000001,10.0,180.0,52066.200000000004,0,0,0,0,0,0,0
297.8,307.8,1452,39.8,21,835.8,10.0,210.0,57789.6,0,0,0,0,0,0,0
297.8,307.8,1396,42.5,23,977.5,10.0,230.0,59330.0,0,0,0,0,0,0,0
297.8,307.7,1505,39.7,25,992.5000000000001,9.899999999999977,247.49999999999943,59748.50000000001,0,0,0,0,0,0,0
297.8,307.8,1412,48.3,27,1304.1,10.0,270.0,68199.59999999999,0,0,0,0,0,0,0
297.8,307.7,1393,38.0,29,1102.0,9.899999999999977,287.09999999999934,52934.0,0,0,0,0,0,0,0
297.7,307.7,1581,34.9,31,1081.8999999999999,10.0,310.0,55176.899999999994,0,0,0,0,0,0,0
297.8,307.8,1573,37.9,33,1250.7,10.0,330.0,59616.7,0,0,0,0,0,0,0
297.8,307.9,1726,27.3,35,955.5,10.099999999999966,353.4999999999988,47119.8,0,0,0,0,0,0,0
297.9,307.9,1540,39.8,38,1512.3999999999999,10.0,380.0,61291.99999999999,0,0,0,0,0,0,0
297.9,308.0,1296,62.9,41,2578.9,10.100000000000023,414.10000000000093,81518.4,0,0,0,0,0,0,0
297.8,307.9,1802,25.8,43,1109.4,10.099999999999966,434.29999999999853,46491.6,0,0,0,0,0,0,0
297.8,307.9,1447,48.6,46,2235.6,10.099999999999966,464.59999999999843,70324.2,0,0,0,0,0,0,0
297.8,307.8,1662,30.7,48,1473.6,10.0,480.0,51023.4,0,0,0,0,0,0,0
297.8,307.8,1563,34.3,53,1817.8999999999999,10.0,530.0,53610.899999999994,0,0,0,0,0,0,0
297.9,307.8,1286,59.5,55,3272.5,9.900000000000034,544.5000000000018,76517.0,0,0,0,0,0,0,0
297.9,307.7,1590,34.6,57,1972.2,9.800000000000011,558.6000000000006,55014.0,0,0,0,0,0,0,0
297.9,307.7,1492,43.7,59,2578.3,9.800000000000011,578.2000000000007,65200.4,0,0,0,0,0,0,0
297.7,307.6,1844,21.9,61,1335.8999999999999,9.900000000000034,603.9000000000021,40383.6,0,0,0,0,0,0,0
297.7,307.6,1538,38.3,63,2412.8999999999996,9.900000000000034,623.7000000000021,58905.399999999994,0,0,0,0,0,0,0
297.7,307.6,1921,22.9,68,1557.1999999999998,9.900000000000034,673.2000000000023,43990.899999999994,0,0,0,0,0,0,0
297.8,307.8,1310,57.9,70,4053.0,10.0,700.0,75849.0,0,0,0,0,0,0,0
297.9,307.8,1365,46.9,73,3423.7,9.900000000000034,722.7000000000025,64018.5,0,0,0,0,0,0,0
297.9,307.8,1303,59.3,75,4447.5,9.900000000000034,742.5000000000025,77267.9,0,0,0,0,0,0,0
297.9,307.8,1499,37.5,78,2925.0,9.900000000000034,772.2000000000027,56212.5,0,0,0,0,0,0,0
297.9,307.8,1451,38.2,80,3056.0,9.900000000000034,792.0000000000027,55428.200000000004,0,0,0,0,0,0,0
297.9,307.9,1336,54.4,82,4460.8,10.0,820.0,72678.4,0,0,0,0,0,0,0
297.9,307.9,1412,44.5,85,3782.5,10.0,850.0,62834.0,0,0,0,0,0,0,0
298.0,308.0,1433,39.2,87,3410.4,10.0,870.0,56173.600000000006,0,0,0,0,0,0,0
297.9,307.9,1426,43.6,89,3880.4,10.0,890.0,62173.6,0,0,0,0,0,0,0
297.9,307.9,1476,45.2,91,4113.2,10.0,910.0,66715.2,0,0,0,0,0,0,0
297.9,307.9,1406,58.5,93,5440.5,10.0,930.0,82251.0,0,0,0,0,0,0,0
297.8,307.8,1383,56.5,98,5537.0,10.0,980.0,78139.5,0,0,0,0,0,0,0
297.9,307.8,1505,37.3,100,3729.9999999999995,9.900000000000034,990.0000000000034,56136.49999999999,0,0,0,0,0,0,0
297.9,307.8,1665,33.9,102,3457.7999999999997,9.900000000000034,1009.8000000000035,56443.5,0,0,0,0,0,0,0
297.9,307.8,1397,45.0,104,4680.0,9.900000000000034,1029.6000000000035,62865.0,0,0,0,0,0,0,0
297.9,307.8,1450,43.5,106,4611.0,9.900000000000034,1049.4000000000037,63075.0,0,0,0,0,0,0,0
298.0,307.8,1567,36.4,109,3967.6,9.800000000000011,1068.2000000000012,57038.799999999996,0,0,0,0,0,0,0
298.0,308.0,1555,37.0,111,4107.0,10.0,1110.0,57535.0,0,0,0,0,0,0,0
298.0,307.8,1588,35.4,114,4035.6,9.800000000000011,1117.2000000000012,56215.2,0,0,0,0,0,0,0
298.0,307.8,1453,37.7,119,4486.3,9.800000000000011,1166.2000000000014,54778.100000000006,0,0,0,0,0,0,0
298.0,307.8,1622,33.3,121,4029.2999999999997,9.800000000000011,1185.8000000000013,54012.6,0,0,0,0,0,0,0
297.9,307.8,1538,38.5,123,4735.5,9.900000000000034,1217.7000000000041,59213.0,0,0,0,0,0,0,0
297.9,307.7,1527,42.8,125,5350.0,9.800000000000011,1225.0000000000014,65355.6,0,0,0,0,0,0,0
297.8,307.8,1761,28.9,128,3699.2,10.0,1280.0,50892.899999999994,0,0,0,0,0,0,0
297.9,307.8,1373,50.2,130,6526.0,9.900000000000034,1287.0000000000045,68924.6,0,0,0,0,0,0,0
298.0,307.9,1482,37.8,132,4989.599999999999,9.899999999999977,1306.799999999997,56019.6,0,0,0,0,0,0,0
298.0,307.9,1417,51.0,137,6987.0,9.899999999999977,1356.299999999997,72267.0,0,0,0,0,0,0,0
298.0,307.8,1414,51.7,140,7238.0,9.800000000000011,1372.0000000000016,73103.8,0,0,0,0,0,0,0
297.9,307.8,1635,34.0,142,4828.0,9.900000000000034,1405.8000000000047,55590.0,0,0,0,0,0,0,0
298.0,307.8,1386,57.3,147,8423.1,9.800000000000011,1440.6000000000017,79417.8,0,0,0,0,0,0,0
298.2,308.1,1379,62.3,149,9282.699999999999,9.900000000000034,1475.1000000000051,85911.7,0,0,0,0,0,0,0
298.2,308.0,1577,35.9,151,5420.9,9.800000000000011,1479.8000000000018,56614.299999999996,0,0,0,0,0,0,0
298.2,308.1,1532,42.5,154,6545.0,9.900000000000034,1524.6000000000054,65110.0,0,0,0,0,0,0,0
298.1,308.0,1374,48.8,156,7612.799999999999,9.899999999999977,1544.3999999999965,67051.2,0,0,0,0,0,0,0
298.1,308.0,1570,35.3,159,5612.7,9.899999999999977,1574.0999999999963,55420.99999999999,0,0,0,0,0,0,0
298.1,308.0,1697,31.0,164,5084.0,9.899999999999977,1623.5999999999963,52607.0,0,0,0,0,0,0,0
298.2,308.0,1499,44.1,166,7320.6,9.800000000000011,1626.800000000002,66105.90000000001,0,0,0,0,0,0,0
298.2,308.0,1411,47.2,168,7929.6,9.800000000000011,1646.400000000002,66599.2,0,0,0,0,0,0,0
298.2,307.9,1462,45.5,171,7780.5,9.699999999999989,1658.699999999998,66521.0,0,0,0,0,0,0,0
298.1,307.9,1759,28.6,176,5033.6,9.799999999999955,1724.799999999992,50307.4,0,0,0,0,0,0,0
298.2,308.0,1535,38.0,179,6802.0,9.800000000000011,1754.200000000002,58330.0,0,0,0,0,0,0,0
298.2,307.9,1491,39.7,181,7185.700000000001,9.699999999999989,1755.699999999998,59192.700000000004,0,0,0,0,0,0,0
298.2,307.9,1551,36.0,186,6696.0,9.699999999999989,1804.199999999998,55836.0,0,0,0,0,0,0,0
298.2,307.9,1769,27.2,188,5113.599999999999,9.699999999999989,1823.5999999999979,48116.799999999996,0,0,0,0,0,0,0
298.2,307.9,1551,34.1,190,6479.0,9.699999999999989,1842.9999999999977,52889.100000000006,0,0,0,0,0,0,0
298.2,307.9,1544,31.4,192,6028.799999999999,9.699999999999989,1862.3999999999978,48481.6,0,0,0,0,0,0,0
298.2,307.8,1528,31.1,194,6033.400000000001,9.600000000000023,1862.4000000000044,47520.8,0,0,0,0,0,0,0
298.1,307.9,1614,35.8,196,7016.799999999999,9.799999999999955,1920.799999999991,57781.2,0,0,0,0,0,0,0
298.1,307.8,1432,49.8,198,9860.4,9.699999999999989,1920.5999999999976,71313.59999999999,0,0,0,0,0,0,0
298.1,307.8,1384,43.7,200,8740.0,9.699999999999989,1939.9999999999977,60480.8,0,0,0,0,0,0,0
298.1,307.8,1540,37.8,203,7673.4,9.699999999999989,1969.0999999999976,58211.99999999999,0,0,0,0,0,0,0
298.0,307.7,1407,43.9,205,8999.5,9.699999999999989,1988.4999999999977,61767.299999999996,0,0,0,0,0,0,0
297.9,307.6,1418,43.0,207,8901.0,9.700000000000045,2007.9000000000094,60974.0,0,0,0,0,0,0,0
297.9,307.5,1647,30.8,212,6529.6,9.600000000000023,2035.2000000000048,50727.6,0,0,0,0,0,0,0
298.0,307.5,1644,32.8,215,7051.999999999999,9.5,2042.5,53923.2,0,0,0,0,0,0,0
298.0,307.5,1792,27.9,217,6054.299999999999,9.5,2061.5,49996.799999999996,0,0,0,0,0,0,0
297.9,307.4,1610,34.6,219,7577.400000000001,9.5,2080.5,55706.0,0,0,0,0,0,0,0
297.8,307.3,1804,26.0,222,5772.0,9.5,2109.0,46904.0,0,0,0,0,0,0,1
297.9,307.4,1604,36.1,225,8122.5,9.5,2137.5,57904.4,1,1,0,0,0,0,0
297.9,307.4,1403,52.8,0,0.0,9.5,0.0,74078.4,0,0,0,0,0,0,0
297.8,307.3,1438,44.5,3,133.5,9.5,28.5,63991.0,0,0,0,0,0,0,0
297.9,307.3,1824,26.3,5,131.5,9.400000000000034,47.00000000000017,47971.200000000004,0,0,0,0,0,0,0
297.9,307.3,1663,28.7,7,200.9,9.400000000000034,65.80000000000024,47728.1,0,0,0,0,0,0,0
297.9,307.3,1502,36.7,12,440.40000000000003,9.400000000000034,112.80000000000041,55123.4,0,0,0,0,0,0,0
297.9,307.4,1606,35.5,14,497.0,9.5,133.0,57013.0,0,0,0,0,0,0,0
297.9,307.5,1561,37.7,16,603.2,9.600000000000023,153.60000000000036,58849.700000000004,0,0,0,0,0,0,0
297.9,307.4,1435,42.9,18,772.1999999999999,9.5,171.0,61561.5,0,0,0,0,0,0,0
297.9,307.5,1602,38.3,21,804.3,9.600000000000023,201.60000000000048,61356.6,0,0,0,0,0,0,0
298.1,307.6,1764,27.7,23,637.1,9.5,218.5,48862.799999999996,0,0,0,0,0,0,0
298.0,307.5,1683,27.8,26,722.8000000000001,9.5,247.0,46787.4,0,0,0,0,0,0,0
298.0,307.5,1618,35.2,31,1091.2,9.5,294.5,56953.600000000006,0,0,0,0,0,0,0
298.0,307.6,1509,41.6,33,1372.8,9.600000000000023,316.80000000000075,62774.4,0,0,0,0,0,0,0
297.9,307.6,1550,39.0,35,1365.0,9.700000000000045,339.5000000000016,60450.0,0,0,0,0,0,0,0
297.9,307.6,1519,44.0,37,1628.0,9.700000000000045,358.9000000000017,66836.0,0,0,0,0,0,0,0
297.9,307.6,1481,38.0,40,1520.0,9.700000000000045,388.0000000000018,56278.0,0,0,0,0,0,0,0
298.1,307.7,1289,48.3,42,2028.6,9.599999999999966,403.19999999999857,62258.7,0,0,0,0,0,0,0
298.0,307.6,1844,23.8,44,1047.2,9.600000000000023,422.400000000001,43887.200000000004,0,0,0,0,0,0,0
298.0,307.7,1479,42.5,47,1997.5,9.699999999999989,455.89999999999947,62857.5,0,0,0,0,0,0,0
298.0,307.7,1430,47.3,49,2317.7,9.699999999999989,475.29999999999944,67639.0,0,0,0,0,0,0,0
298.1,307.8,1636,36.7,51,1871.7,9.699999999999989,494.6999999999994,60041.200000000004,0,0,0,0,0,0,0
298.1,307.8,1503,44.7,54,2413.8,9.699999999999989,523.7999999999994,67184.1,0,0,0,0,0,0,0
